,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
antiB_Week_cohort,0.13445544554455444,196.0,0.612907,0.06322201194248372,0.6128,0.49593489695042314,0.08103540053087177,0.49625231090748334,0.5913083333333332,0.061501835451382166,-0.0029121338024685906,0.1387425271197416,0.1850095262816296,0.12473711992124094,0.49703333333333327,0.0697482895051118
antiB_6Month_cohort,0.017722772277227725,1340.0,0.5904188777878273,0.025744873980529683,0.5889239485101654,0.4962096927192454,0.029708637182222,0.49530213376367227,0.5671781437125749,0.02440937880340886,-0.0067034970059147185,0.05206191371366253,0.13458200040669996,0.04887743824756574,0.4965027088679783,0.026008805833160765
antiB_Month_cohort,0.11455445544554457,304.0,0.6136842105263157,0.044478029776368264,0.6166897506925209,0.5047290572744264,0.07428963809618651,0.5034693367189904,0.6006578947368422,0.04597267495051015,0.015128910268381137,0.12944479284628846,0.20345012559493497,0.0933330161166686,0.5059210526315789,0.06460445920820394
age_old_cohort,0.11504950495049507,538.0,0.5851690247633392,0.04553510790473085,0.5933267479675424,0.49621246941552016,0.051382002792062814,0.4948609577746502,0.5575570676031606,0.047175701116329384,0.003219701583595969,0.08432275760406929,0.1154636421338828,0.09463627020623472,0.5006112818261632,0.04197585240506616
Overweight_cohort,0.14386138613861385,2196.0,0.5438366865496117,0.025988489393623148,0.545321329503629,0.5034167005120884,0.025458647544791907,0.5039269002886678,0.5289818238707475,0.021121052051016775,0.008035199912876092,0.04737654030236934,0.058067827482640035,0.04230436386957926,0.5039219478894071,0.023650557633426963
IBD_cohort,0.09108910891089109,240.0,0.6437666666666668,0.06311637204207071,0.6361111111111111,0.5112447816568371,0.06850507817392032,0.5119503151649982,0.6045000000000001,0.05511881106603563,0.014350600825557152,0.1130155483055717,0.21126602448857773,0.11110940967505677,0.5063333333333333,0.05694929518635171
Obese_cohort,0.010792079207920791,926.0,0.6346975624256838,0.03090723443650249,0.6344885297231444,0.49673199709473387,0.037116361276797995,0.495219589945178,0.5993924287856073,0.029541609357595387,-0.012406480197493788,0.061631222963549226,0.1993364757923838,0.05928117630598342,0.49282271364317837,0.030470593760189603
diabetes_typeII_cohort,0.20366336633663365,82.0,0.6527297520661156,0.09061781018115138,0.6514462809917356,0.5145302121081533,0.12849213614462182,0.5206837606837607,0.5802272727272727,0.0927058241682298,0.022007773814899097,0.2206698377706443,0.16540019447602972,0.1897461600966846,0.5063636363636363,0.10825245974721458
antiB_Year_cohort,0.11267326732673269,1604.0,0.5483622977782714,0.024177093044893846,0.5461888863739248,0.5019361961140159,0.028532957790621444,0.5013898824955014,0.5334654113095916,0.02214465903416736,0.0020406982785843397,0.05107067560173487,0.0670324719299494,0.04437108338819933,0.5007670098987371,0.025622562486727177
Underweight_cohort,0.21475247524752472,308.0,0.5656716677502955,0.05784468097520003,0.568213296398892,0.4919562263559418,0.06885589560722509,0.49374271081588156,0.5461032388663968,0.054338986899278255,-0.010473791289637371,0.1141643078066462,0.09272072582619145,0.10973703704912435,0.49374831309041833,0.05678430232386067
country_cohort,0.0099009900990099,2590.0,0.8763278348483808,0.012812264242657455,0.8770196459721468,0.4995041410881293,0.030910370231510557,0.5011146721331367,0.7961037945158719,0.018076062653801576,-0.0011869261365113864,0.049488474293996706,0.5928467014022889,0.036194402067708305,0.4992223233587439,0.024582049155467967
age_young_cohort,0.016435643564356436,294.0,0.6851727797617437,0.048475232354237174,0.6829047515984453,0.5067416311412022,0.056964610191726606,0.5104629182754183,0.6261824324324324,0.04478702928632458,0.02392271943367761,0.09799689189984792,0.25441445062310053,0.09009745358656228,0.5096921921921922,0.04874437887263397
