"","num","pairdist","target","pairID"
"1","ERR2306232","0.818348754055356","1","202"
"2","ERR2698004","0.818348754055356","0","202"
"3","ERR2696525","1.1031209883854","1","20"
"4","ERR2308638","1.1031209883854","0","20"
"5","ERR2308673","1.13460650892056","1","69"
"6","ERR2306250","1.13460650892056","0","69"
"7","ERR2309332","1.15911255525224","1","224"
"8","ERR1842880","1.15911255525224","0","224"
"9","ERR2318002","1.26306201676893","1","137"
"10","ERR2314078","1.26306201676893","0","137"
"11","ERR2524116","1.36837649947849","1","19"
"12","ERR2314158","1.36837649947849","0","19"
"13","ERR2303955","1.38180848432538","1","171"
"14","ERR2304089","1.38180848432538","0","171"
"15","ERR2579562","1.54775788891648","1","147"
"16","ERR2314345","1.54775788891648","0","147"
"17","ERR2696560","1.5843670765108","1","262"
"18","ERR2697975","1.5843670765108","0","262"
"19","ERR2319601","1.58592119400608","1","143"
"20","ERR2580098","1.58592119400608","0","143"
"21","ERR2308806","1.70046907255651","1","102"
"22","ERR2057199","1.70046907255651","0","102"
"23","ERR2309200","1.70725216471621","1","83"
"24","ERR2032174","1.70725216471621","0","83"
"25","ERR2056855","1.72756414041499","1","139"
"26","ERR2698018","1.72756414041499","0","139"
"27","ERR2032328","1.75234702657651","1","55"
"28","ERR2579508","1.75234702657651","0","55"
"29","ERR2579440","1.78283901099209","1","260"
"30","ERR2057185","1.78283901099209","0","260"
"31","ERR2308894","1.8048934912868","1","180"
"32","ERR2318004","1.8048934912868","0","180"
"33","ERR2697829","1.80595951193822","1","285"
"34","ERR2309196","1.80595951193822","0","285"
"35","ERR2304091","1.8157921620621","1","107"
"36","ERR2032497","1.8157921620621","0","107"
"37","ERR2306177","1.83038131881237","1","201"
"38","ERR2697039","1.83038131881237","0","201"
"39","ERR2314252","1.84004374200998","1","228"
"40","ERR2405260","1.84004374200998","0","228"
"41","ERR2523938","1.87584260625641","1","95"
"42","ERR2091839","1.87584260625641","0","95"
"43","ERR2314094","1.88131409356565","1","172"
"44","ERR2405036","1.88131409356565","0","172"
"45","ERR2056993","1.91061643934335","1","26"
"46","ERR2579637","1.91061643934335","0","26"
"47","ERR2319326","1.93097649471156","1","66"
"48","ERR2523989","1.93097649471156","0","66"
"49","ERR2696716","1.94526360067549","1","204"
"50","ERR2056957","1.94526360067549","0","204"
"51","ERR2405193","1.94873639347169","1","53"
"52","ERR2303997","1.94873639347169","0","53"
"53","ERR2696453","1.96332965849406","1","126"
"54","ERR2306193","1.96332965849406","0","126"
"55","ERR2696445","1.96752179169897","1","88"
"56","ERR1854809","1.96752179169897","0","88"
"57","ERR2308940","1.97727746098605","1","120"
"58","ERR2032570","1.97727746098605","0","120"
"59","ERR2308636","1.98164660440815","1","42"
"60","ERR1845974","1.98164660440815","0","42"
"61","ERR2308947","1.98349699874532","1","274"
"62","ERR2405377","1.98349699874532","0","274"
"63","ERR2318157","1.99732741083509","1","269"
"64","ERR2697834","1.99732741083509","0","269"
"65","ERR2056792","2.00580298269035","1","29"
"66","ERR2319436","2.00580298269035","0","29"
"67","ERR1854820","2.02966138496235","1","217"
"68","ERR2405372","2.02966138496235","0","217"
"69","ERR1846146","2.02982376520043","1","54"
"70","ERR2303976","2.02982376520043","0","54"
