"","num","pairdist","target","pairID"
"1","ERR2697930","0.741644169283529","1","100"
"2","ERR2056767","0.741644169283529","0","100"
"3","ERR2696525","1.1031209883854","1","20"
"4","ERR2308638","1.1031209883854","0","20"
"5","ERR2308673","1.13460650892056","1","69"
"6","ERR2306250","1.13460650892056","0","69"
"7","ERR2318002","1.26306201676893","1","137"
"8","ERR2314078","1.26306201676893","0","137"
"9","ERR1842732","1.30842408258612","1","103"
"10","ERR2032245","1.30842408258612","0","103"
"11","ERR2524116","1.36837649947849","1","19"
"12","ERR2314158","1.36837649947849","0","19"
"13","ERR2696560","1.5843670765108","1","262"
"14","ERR2697975","1.5843670765108","0","262"
"15","ERR2697829","1.58747202787596","1","285"
"16","ERR2696894","1.58747202787596","0","285"
"17","ERR2032802","1.61947746993221","1","220"
"18","ERR2032569","1.61947746993221","0","220"
"19","ERR2579485","1.71934079035328","1","4"
"20","ERR2579542","1.71934079035328","0","4"
"21","ERR2056855","1.72756414041499","1","139"
"22","ERR2698018","1.72756414041499","0","139"
"23","ERR2314094","1.74155932779402","1","172"
"24","ERR2092039","1.74155932779402","0","172"
"25","ERR1854670","1.74724943428737","1","33"
"26","ERR2314069","1.74724943428737","0","33"
"27","ERR2032328","1.75234702657651","1","55"
"28","ERR2579508","1.75234702657651","0","55"
"29","ERR2314252","1.77036141023007","1","228"
"30","ERR2579683","1.77036141023007","0","228"
"31","ERR2308894","1.8048934912868","1","180"
"32","ERR2318004","1.8048934912868","0","180"
"33","ERR2304091","1.8157921620621","1","107"
"34","ERR2032497","1.8157921620621","0","107"
"35","ERR2697656","1.83393600706745","1","117"
"36","ERR2032140","1.83393600706745","0","117"
"37","ERR2523938","1.87584260625641","1","95"
"38","ERR2091839","1.87584260625641","0","95"
"39","ERR2309200","1.88496435112284","1","83"
"40","ERR2306188","1.88496435112284","0","83"
"41","ERR2319371","1.90054156987803","1","232"
"42","ERR2523925","1.90054156987803","0","232"
"43","ERR2056993","1.91061643934335","1","26"
"44","ERR2579637","1.91061643934335","0","26"
"45","ERR2696716","1.94526360067549","1","204"
"46","ERR2056957","1.94526360067549","0","204"
"47","ERR2405193","1.94873639347169","1","53"
"48","ERR2303997","1.94873639347169","0","53"
"49","ERR2057092","1.95002044874535","1","67"
"50","ERR2405275","1.95002044874535","0","67"
"51","ERR2696453","1.96332965849406","1","126"
"52","ERR2306193","1.96332965849406","0","126"
"53","ERR2308930","1.97390264823266","1","162"
"54","ERR2309187","1.97390264823266","0","162"
"55","ERR2405076","1.9744518649814","1","146"
"56","ERR2032728","1.9744518649814","0","146"
"57","ERR2309409","1.97548805524302","1","130"
"58","ERR2308528","1.97548805524302","0","130"
"59","ERR2308940","1.97727746098605","1","120"
"60","ERR2032570","1.97727746098605","0","120"
"61","ERR2308636","1.98164660440815","1","42"
"62","ERR1845974","1.98164660440815","0","42"
"63","ERR2309192","1.99268640154484","1","150"
"64","ERR2579386","1.99268640154484","0","150"
"65","ERR2092048","1.99372002995683","1","89"
"66","ERR2696886","1.99372002995683","0","89"
"67","ERR2056792","2.00580298269035","1","29"
"68","ERR2319436","2.00580298269035","0","29"
"69","ERR2318083","2.01897112835356","1","24"
"70","ERR2318160","2.01897112835356","0","24"
"71","ERR2318085","2.02633954354214","1","265"
"72","ERR2308762","2.02633954354214","0","265"
"73","ERR1854820","2.02966138496235","1","217"
"74","ERR2405372","2.02966138496235","0","217"
"75","ERR1846146","2.02982376520043","1","54"
"76","ERR2303976","2.02982376520043","0","54"
"77","ERR2308921","2.03972091813694","1","254"
"78","ERR2092030","2.03972091813694","0","254"
"79","ERR2319580","2.04318944984008","1","237"
"80","ERR2092462","2.04318944984008","0","237"
"81","ERR2319326","2.05119282406362","1","66"
"82","ERR2032551","2.05119282406362","0","66"
"83","ERR2308908","2.05691223685081","1","230"
"84","ERR2308641","2.05691223685081","0","230"
"85","ERR2308558","2.06488855371658","1","47"
"86","ERR2697017","2.06488855371658","0","47"
"87","ERR2696739","2.06492676941023","1","96"
"88","ERR2318174","2.06492676941023","0","96"
"89","ERR2405342","2.08221915123644","1","225"
"90","ERR2524201","2.08221915123644","0","225"
"91","ERR2308947","2.08255761923462","1","274"
"92","ERR2308809","2.08255761923462","0","274"
"93","ERR2091975","2.085927598707","1","239"
"94","ERR2697981","2.085927598707","0","239"
"95","ERR1842374","2.08630935151744","1","12"
"96","ERR1845934","2.08630935151744","0","12"
"97","ERR2697749","2.09438993822478","1","149"
"98","ERR2057065","2.09438993822478","0","149"
"99","ERR2579864","2.11976708161156","1","119"
"100","ERR1846155","2.11976708161156","0","119"
"101","ERR2091864","2.12312599094983","1","243"
"102","ERR1854678","2.12312599094983","0","243"
"103","ERR2032845","2.12591015976925","1","118"
"104","ERR2032897","2.12591015976925","0","118"
"105","ERR2579655","2.12603882950721","1","192"
"106","ERR2319450","2.12603882950721","0","192"
"107","ERR2314098","2.12653918228615","1","62"
"108","ERR2579960","2.12653918228615","0","62"
"109","ERR2696589","2.12862481431738","1","70"
"110","ERR2304045","2.12862481431738","0","70"
"111","ERR1854688","2.14468122508896","1","59"
"112","ERR2308794","2.14468122508896","0","59"
"113","ERR2306177","2.1451660251356","1","201"
"114","ERR2306239","2.1451660251356","0","201"
"115","ERR2696650","2.15324315861145","1","131"
"116","ERR2405292","2.15324315861145","0","131"
"117","ERR2308944","2.15670319748019","1","60"
"118","ERR2032345","2.15670319748019","0","60"
"119","ERR2696484","2.16073791142064","1","215"
"120","ERR1845976","2.16073791142064","0","215"
"121","ERR2404919","2.16223358174363","1","250"
"122","ERR2314215","2.16223358174363","0","250"
"123","ERR2304039","2.16667589587092","1","241"
"124","ERR2091966","2.16667589587092","0","241"
"125","ERR2318050","2.16699666194789","1","51"
"126","ERR2313990","2.16699666194789","0","51"
"127","ERR2696649","2.16988045720446","1","207"
"128","ERR2092208","2.16988045720446","0","207"
"129","ERR2032213","2.18345342066248","1","280"
"130","ERR2318172","2.18345342066248","0","280"
"131","ERR2057223","2.19781115284213","1","25"
"132","ERR2032387","2.19781115284213","0","25"
"133","ERR2314313","2.20449518406372","1","121"
"134","ERR2303878","2.20449518406372","0","121"
"135","ERR2405074","2.2081893124269","1","209"
"136","ERR2579716","2.2081893124269","0","209"
"137","ERR2579804","2.2118652802771","1","227"
"138","ERR2580090","2.2118652802771","0","227"
"139","ERR2308651","2.21254027418162","1","249"
"140","ERR2304181","2.21254027418162","0","249"
"141","ERR2032614","2.21469015232746","1","138"
"142","ERR2314099","2.21469015232746","0","138"
"143","ERR2696890","2.21753974942541","1","197"
"144","ERR2697632","2.21753974942541","0","197"
"145","ERR2697771","2.23047490493407","1","17"
"146","ERR2697761","2.23047490493407","0","17"
"147","ERR2696717","2.23248381514176","1","50"
"148","ERR2523889","2.23248381514176","0","50"
"149","ERR2033474","2.24084275703343","1","18"
"150","ERR2306240","2.24084275703343","0","18"
"151","ERR2696750","2.25966141567804","1","101"
"152","ERR2092068","2.25966141567804","0","101"
"153","ERR2405362","2.27364190069471","1","166"
"154","ERR2580078","2.27364190069471","0","166"
"155","ERR2404955","2.2814178417522","1","75"
"156","ERR2314156","2.2814178417522","0","75"
"157","ERR2032436","2.2826109140818","1","168"
"158","ERR2032332","2.2826109140818","0","168"
"159","ERR2579562","2.28768287812343","1","147"
"160","ERR2318302","2.28768287812343","0","147"
"161","ERR2697020","2.29402641105925","1","61"
"162","ERR2318138","2.29402641105925","0","61"
"163","ERR2032406","2.29868370976418","1","244"
"164","ERR2303846","2.29868370976418","0","244"
"165","ERR2696725","2.30144044540881","1","92"
"166","ERR2697626","2.30144044540881","0","92"
"167","ERR1841824","2.33934045112423","1","105"
"168","ERR2697054","2.33934045112423","0","105"
"169","ERR2404978","2.33977444588316","1","153"
"170","ERR2032315","2.33977444588316","0","153"
"171","ERR2032721","2.34328504416132","1","44"
"172","ERR2318246","2.34328504416132","0","44"
"173","ERR1846043","2.35003741333514","1","11"
"174","ERR2057227","2.35003741333514","0","11"
"175","ERR2318087","2.3504635022251","1","164"
"176","ERR2587834","2.3504635022251","0","164"
"177","ERR2309332","2.35378009350747","1","224"
"178","ERR2696851","2.35378009350747","0","224"
"179","ERR2697576","2.35889578719366","1","94"
"180","ERR2319385","2.35889578719366","0","94"
"181","ERR2697558","2.37681235743764","1","245"
"182","ERR2032598","2.37681235743764","0","245"
"183","ERR2579440","2.37972556500585","1","260"
"184","ERR2092469","2.37972556500585","0","260"
"185","ERR2032592","2.39312191280149","1","16"
"186","ERR2319581","2.39312191280149","0","16"
"187","ERR2304084","2.40632927253057","1","233"
"188","ERR2579720","2.40632927253057","0","233"
"189","ERR2697873","2.41059725141172","1","273"
"190","ERR2697972","2.41059725141172","0","273"
"191","ERR2697896","2.41443915058653","1","185"
"192","ERR2057019","2.41443915058653","0","185"
"193","ERR2306109","2.42125663524589","1","108"
"194","ERR2314161","2.42125663524589","0","108"
"195","ERR2319601","2.42259103850515","1","143"
"196","ERR2308895","2.42259103850515","0","143"
"197","ERR2318124","2.42958159123967","1","221"
"198","ERR2057001","2.42958159123967","0","221"
"199","ERR2314095","2.43394332765329","1","135"
"200","ERR2032161","2.43394332765329","0","135"
"201","ERR2579921","2.45266161596941","1","240"
"202","ERR2303932","2.45266161596941","0","240"
"203","ERR2696723","2.45490605478827","1","127"
"204","ERR2697976","2.45490605478827","0","127"
"205","ERR2057113","2.46304909684254","1","219"
"206","ERR2696642","2.46304909684254","0","219"
"207","ERR2032825","2.46713631285349","1","84"
"208","ERR2579928","2.46713631285349","0","84"
"209","ERR2308806","2.47013372757191","1","102"
"210","ERR2032554","2.47013372757191","0","102"
"211","ERR2696920","2.47630302531823","1","71"
"212","ERR2579662","2.47630302531823","0","71"
"213","ERR2306206","2.47672342641323","1","189"
"214","ERR2405077","2.47672342641323","0","189"
"215","ERR2092109","2.47826871257028","1","155"
"216","ERR2405124","2.47826871257028","0","155"
"217","ERR2405366","2.4842772723147","1","15"
"218","ERR2696752","2.4842772723147","0","15"
"219","ERR2032837","2.48465520301952","1","151"
"220","ERR2319578","2.48465520301952","0","151"
"221","ERR2032536","2.4928811000456","1","256"
"222","ERR2308589","2.4928811000456","0","256"
