"","num","pairdist","target","pairID"
"1","ERR2056993","0.942071073881137","1","26"
"2","ERR1846147","0.942071073881137","0","26"
"3","ERR2318002","1.07069890744768","1","137"
"4","ERR2318045","1.07069890744768","0","137"
"5","ERR2696717","1.50117024866338","1","50"
"6","ERR2032529","1.50117024866338","0","50"
"7","ERR2032825","1.54760263066954","1","84"
"8","ERR2579866","1.54760263066954","0","84"
"9","ERR2524116","1.55134409327238","1","19"
"10","ERR2056876","1.55134409327238","0","19"
"11","ERR2523955","1.56246361792748","1","255"
"12","ERR2696628","1.56246361792748","0","255"
"13","ERR2696525","1.57693030968185","1","20"
"14","ERR2091893","1.57693030968185","0","20"
"15","ERR2308806","1.58466694847626","1","102"
"16","ERR2032552","1.58466694847626","0","102"
"17","ERR2319601","1.58592119400608","1","143"
"18","ERR2580098","1.58592119400608","0","143"
"19","ERR2318124","1.77104056489802","1","221"
"20","ERR2306125","1.77104056489802","0","221"
"21","ERR2306177","1.83038131881237","1","201"
"22","ERR2697039","1.83038131881237","0","201"
"23","ERR2697656","1.84275594117403","1","117"
"24","ERR2032698","1.84275594117403","0","117"
"25","ERR2696725","1.88710948105127","1","92"
"26","ERR2056939","1.88710948105127","0","92"
"27","ERR2404900","1.8958029057554","1","174"
"28","ERR2523866","1.8958029057554","0","174"
"29","ERR2314098","1.96912505927814","1","62"
"30","ERR2696659","1.96912505927814","0","62"
"31","ERR2697805","1.96938753892818","1","30"
"32","ERR1846121","1.96938753892818","0","30"
"33","ERR2696739","1.9937162828747","1","96"
"34","ERR1845731","1.9937162828747","0","96"
"35","ERR2314089","2.01200041100543","1","78"
"36","ERR2698008","2.01200041100543","0","78"
"37","ERR2306232","2.05986658047186","1","202"
"38","ERR2697971","2.05986658047186","0","202"
"39","ERR2696583","2.09736277845495","1","184"
"40","ERR2697875","2.09736277845495","0","184"
"41","ERR2056855","2.09910860738692","1","139"
"42","ERR2314133","2.09910860738692","0","139"
"43","ERR2697718","2.11347765562877","1","63"
"44","ERR2697864","2.11347765562877","0","63"
"45","ERR2314094","2.15614920836109","1","172"
"46","ERR2091904","2.15614920836109","0","172"
"47","ERR2697576","2.18530602305745","1","94"
"48","ERR1845991","2.18530602305745","0","94"
"49","ERR2319326","2.18547873282649","1","66"
"50","ERR2308516","2.18547873282649","0","66"
"51","ERR2696750","2.20190851066069","1","101"
"52","ERR2405354","2.20190851066069","0","101"
"53","ERR2697930","2.22476956541748","1","100"
"54","ERR2304050","2.22476956541748","0","100"
"55","ERR2032536","2.27955688468642","1","256"
"56","ERR2404935","2.27955688468642","0","256"
"57","ERR2056881","2.30501171196416","1","21"
"58","ERR2523960","2.30501171196416","0","21"
"59","ERR2309200","2.3231372380273","1","83"
"60","ERR2697774","2.3231372380273","0","83"
"61","ERR2091975","2.33410713310911","1","239"
"62","ERR2697776","2.33410713310911","0","239"
"63","ERR2032592","2.35587206562423","1","16"
"64","ERR2032540","2.35587206562423","0","16"
"65","ERR2308940","2.36874676908579","1","120"
"66","ERR2579676","2.36874676908579","0","120"
"67","ERR2032721","2.37763774440884","1","44"
"68","ERR2092299","2.37763774440884","0","44"
"69","ERR2306103","2.40450818231546","1","179"
"70","ERR2032760","2.40450818231546","0","179"
"71","ERR2308930","2.43688208113642","1","162"
"72","ERR2405177","2.43688208113642","0","162"
"73","ERR2032328","2.44760381798852","1","55"
"74","ERR1841772","2.44760381798852","0","55"
"75","ERR2697020","2.45541324331559","1","61"
"76","ERR1854752","2.45541324331559","0","61"
"77","ERR1854688","2.47703845375635","1","59"
"78","ERR2308942","2.47703845375635","0","59"
"79","ERR2696589","2.50073709204035","1","70"
"80","ERR2698014","2.50073709204035","0","70"
"81","ERR2032280","2.51485651172324","1","32"
"82","ERR2579969","2.51485651172324","0","32"
"83","ERR2308819","2.52224567295109","1","46"
"84","ERR2308860","2.52224567295109","0","46"
"85","ERR1846146","2.52365250387201","1","54"
"86","ERR2304049","2.52365250387201","0","54"
"87","ERR2309364","2.54591211852263","1","115"
"88","ERR1846143","2.54591211852263","0","115"
"89","ERR2308944","2.5633867926491","1","60"
"90","ERR2579548","2.5633867926491","0","60"
"91","ERR2314095","2.57502565251121","1","135"
"92","ERR2697625","2.57502565251121","0","135"
"93","ERR2696890","2.59430945514015","1","197"
"94","ERR1846020","2.59430945514015","0","197"
"95","ERR1854670","2.60036280219218","1","33"
"96","ERR2092277","2.60036280219218","0","33"
"97","ERR2697873","2.60062251018223","1","273"
"98","ERR2405055","2.60062251018223","0","273"
"99","ERR2309189","2.6006638524285","1","74"
"100","ERR2405262","2.6006638524285","0","74"
"101","ERR2314209","2.61475926639901","1","213"
"102","ERR2319289","2.61475926639901","0","213"
"103","ERR2696694","2.61644100786656","1","65"
"104","ERR2091983","2.61644100786656","0","65"
"105","ERR2032567","2.63920059986023","1","5"
"106","ERR2032555","2.63920059986023","0","5"
"107","ERR2032836","2.65665744883567","1","9"
"108","ERR2032270","2.65665744883567","0","9"
"109","ERR2405076","2.66702055299079","1","146"
"110","ERR2696566","2.66702055299079","0","146"
"111","ERR2698935","2.66914133845033","1","31"
"112","ERR2308926","2.66914133845033","0","31"
"113","ERR2523938","2.67269806982003","1","95"
"114","ERR2057063","2.67269806982003","0","95"
"115","ERR2318052","2.68683321735857","1","8"
"116","ERR2057052","2.68683321735857","0","8"
"117","ERR2314136","2.69885736245904","1","194"
"118","ERR2697913","2.69885736245904","0","194"
"119","ERR2032911","2.70082127996654","1","198"
"120","ERR2314343","2.70082127996654","0","198"
"121","ERR2304091","2.72407164859274","1","107"
"122","ERR1842144","2.72407164859274","0","107"
"123","ERR2304009","2.74822476283929","1","28"
"124","ERR2318139","2.74822476283929","0","28"
"125","ERR1846043","2.75294648631408","1","11"
"126","ERR1843793","2.75294648631408","0","11"
"127","ERR2697940","2.76244865760495","1","218"
"128","ERR2314205","2.76244865760495","0","218"
"129","ERR2579804","2.76476083990062","1","227"
"130","ERR1846034","2.76476083990062","0","227"
"131","ERR2696445","2.79791342264791","1","88"
"132","ERR2032465","2.79791342264791","0","88"
"133","ERR2306155","2.82121101221342","1","203"
"134","ERR2091962","2.82121101221342","0","203"
"135","ERR2304084","2.82741354677166","1","233"
"136","ERR2091873","2.82741354677166","0","233"
"137","ERR2056888","2.84963176660569","1","263"
"138","ERR2091840","2.84963176660569","0","263"
"139","ERR2696453","2.85545726577567","1","126"
"140","ERR2696631","2.85545726577567","0","126"
"141","ERR2303955","2.86260004280439","1","171"
"142","ERR2092355","2.86260004280439","0","171"
"143","ERR2405362","2.87151231245951","1","166"
"144","ERR2057076","2.87151231245951","0","166"
"145","ERR2579403","2.8803905916924","1","116"
"146","ERR2032735","2.8803905916924","0","116"
"147","ERR2309338","2.888779939152","1","58"
"148","ERR2696976","2.888779939152","0","58"
"149","ERR2318157","2.91896025089396","1","269"
"150","ERR2032749","2.91896025089396","0","269"
"151","ERR2308824","2.91969297209478","1","258"
"152","ERR2523987","2.91969297209478","0","258"
"153","ERR2304039","2.92667606826999","1","241"
"154","ERR2308631","2.92667606826999","0","241"
"155","ERR2304102","2.9428748081029","1","37"
"156","ERR2092058","2.9428748081029","0","37"
"157","ERR2309409","2.95286586008849","1","130"
"158","ERR2309426","2.95286586008849","0","130"
"159","ERR2032833","2.97238667255351","1","36"
"160","ERR2579787","2.97238667255351","0","36"
"161","ERR1842732","2.97950033703677","1","103"
"162","ERR2032337","2.97950033703677","0","103"
"163","ERR2091978","2.99266046657352","1","72"
"164","ERR2696514","2.99266046657352","0","72"
"165","ERR2579485","2.99278663770996","1","4"
"166","ERR2032913","2.99278663770996","0","4"
"167","ERR2092003","2.99989293572791","1","112"
"168","ERR2032751","2.99989293572791","0","112"
"169","ERR2308673","3.00598503475937","1","69"
"170","ERR2314305","3.00598503475937","0","69"
"171","ERR2032845","3.02103245852265","1","118"
"172","ERR2304089","3.02103245852265","0","118"
"173","ERR2405336","3.02400109497061","1","79"
"174","ERR1854676","3.02400109497061","0","79"
"175","ERR2318083","3.05299259163032","1","24"
"176","ERR2092042","3.05299259163032","0","24"
"177","ERR2309339","3.06644780900308","1","43"
"178","ERR2404994","3.06644780900308","0","43"
"179","ERR2308651","3.07873719933445","1","249"
"180","ERR2032872","3.07873719933445","0","249"
"181","ERR2308947","3.07914327373106","1","274"
"182","ERR2032568","3.07914327373106","0","274"
"183","ERR2579551","3.09311195178744","1","235"
"184","ERR2032707","3.09311195178744","0","235"
"185","ERR2696650","3.10186549414918","1","131"
"186","ERR2405268","3.10186549414918","0","131"
"187","ERR1854675","3.11012880126061","1","193"
"188","ERR2308901","3.11012880126061","0","193"
"189","ERR2405193","3.11319971769479","1","53"
"190","ERR2091987","3.11319971769479","0","53"
"191","ERR2314300","3.11492048330044","1","81"
"192","ERR2057212","3.11492048330044","0","81"
"193","ERR2309320","3.12100622760079","1","99"
"194","ERR2056951","3.12100622760079","0","99"
"195","ERR2696444","3.13058523929275","1","48"
"196","ERR2032938","3.13058523929275","0","48"
"197","ERR2306109","3.14809119021796","1","108"
"198","ERR2696830","3.14809119021796","0","108"
"199","ERR2696766","3.15081469381904","1","132"
"200","ERR2314373","3.15081469381904","0","132"
"201","ERR2092090","3.1576819915738","1","104"
"202","ERR2032584","3.1576819915738","0","104"
"203","ERR1842707","3.15900335925372","1","85"
"204","ERR2697044","3.15900335925372","0","85"
"205","ERR2697075","3.16380588089756","1","122"
"206","ERR2032539","3.16380588089756","0","122"
"207","ERR2306217","3.1682725479082","1","41"
"208","ERR2091922","3.1682725479082","0","41"
"209","ERR1854820","3.18626104420285","1","217"
"210","ERR1854707","3.18626104420285","0","217"
"211","ERR2309323","3.19981992153589","1","13"
"212","ERR2319476","3.19981992153589","0","13"
"213","ERR2057014","3.20453951614302","1","73"
"214","ERR2579694","3.20453951614302","0","73"
"215","ERR2697633","3.20540225007347","1","145"
"216","ERR2091992","3.20540225007347","0","145"
"217","ERR2308558","3.20756460407919","1","47"
"218","ERR2304154","3.20756460407919","0","47"
"219","ERR2405136","3.21812340312848","1","56"
"220","ERR2318242","3.21812340312848","0","56"
"221","ERR2033474","3.22164155022226","1","18"
"222","ERR2580099","3.22164155022226","0","18"
"223","ERR2579562","3.22636102030797","1","147"
"224","ERR2404926","3.22636102030797","0","147"
"225","ERR2696716","3.24307828981632","1","204"
"226","ERR2697590","3.24307828981632","0","204"
