"","num","pairdist","target","pairID"
"1","ERR2319343","1.39346291392693","1","3"
"2","ERR2696713","1.39346291392693","0","3"
"3","ERR2319585","1.47128007680363","1","32"
"4","ERR2057223","1.47128007680363","0","32"
"5","ERR2696894","1.58747202787596","1","11"
"6","ERR2697829","1.58747202787596","0","11"
"7","ERR2523866","1.8958029057554","1","140"
"8","ERR2404900","1.8958029057554","0","140"
"9","ERR2303962","1.96595407614941","1","51"
"10","ERR2314095","1.96595407614941","0","51"
"11","ERR2696659","1.96912505927814","1","98"
"12","ERR2314098","1.96912505927814","0","98"
"13","ERR2697776","1.98435746836696","1","87"
"14","ERR2318124","1.98435746836696","0","87"
"15","ERR2579386","1.99268640154484","1","22"
"16","ERR2309192","1.99268640154484","0","22"
"17","ERR2698008","2.01200041100543","1","120"
"18","ERR2314089","2.01200041100543","0","120"
"19","ERR2319406","2.08190166244145","1","36"
"20","ERR2306177","2.08190166244145","0","36"
"21","ERR2314225","2.21563740794318","1","19"
"22","ERR2308940","2.21563740794318","0","19"
"23","ERR2308942","2.23537339132512","1","117"
"24","ERR2308944","2.23537339132512","0","117"
"25","ERR2314214","2.34349464838471","1","52"
"26","ERR2696725","2.34349464838471","0","52"
"27","ERR2032818","2.35944474038459","1","41"
"28","ERR2308673","2.35944474038459","0","41"
"29","ERR2697028","2.37459696489619","1","12"
"30","ERR2056792","2.37459696489619","0","12"
"31","ERR2405072","2.37470523295508","1","31"
"32","ERR2696583","2.37470523295508","0","31"
"33","ERR2318187","2.38614595856013","1","67"
"34","ERR2306253","2.38614595856013","0","67"
"35","ERR2697972","2.41059725141172","1","1"
"36","ERR2697873","2.41059725141172","0","1"
"37","ERR2032913","2.41488107069339","1","100"
"38","ERR2697558","2.41488107069339","0","100"
"39","ERR2697608","2.43210034657748","1","14"
"40","ERR2697896","2.43210034657748","0","14"
"41","ERR2696642","2.46304909684254","1","6"
"42","ERR2057113","2.46304909684254","0","6"
"43","ERR2405369","2.48296007833989","1","10"
"44","ERR2306163","2.48296007833989","0","10"
"45","ERR2697934","2.50327181156925","1","13"
"46","ERR2309200","2.50327181156925","0","13"
"47","ERR2309197","2.50400645154481","1","42"
"48","ERR2696717","2.50400645154481","0","42"
"49","ERR1846091","2.5267383689619","1","61"
"50","ERR2697930","2.5267383689619","0","61"
"51","ERR2696577","2.56258772920212","1","16"
"52","ERR2579715","2.56258772920212","0","16"
"53","ERR2032707","2.5973561570368","1","148"
"54","ERR2319601","2.5973561570368","0","148"
"55","ERR2306223","2.60779790984166","1","64"
"56","ERR2309320","2.60779790984166","0","64"
"57","ERR2057218","2.61888665850508","1","30"
"58","ERR2032328","2.61888665850508","0","30"
"59","ERR1854692","2.68384802639336","1","165"
"60","ERR2308936","2.68384802639336","0","165"
"61","ERR2697897","2.7111273849734","1","89"
"62","ERR2697805","2.7111273849734","0","89"
"63","ERR2579461","2.71647377189241","1","151"
"64","ERR2696920","2.71647377189241","0","151"
"65","ERR2696884","2.72850090187536","1","63"
"66","ERR2306155","2.72850090187536","0","63"
"67","ERR2304086","2.74289150208826","1","54"
"68","ERR2032406","2.74289150208826","0","54"
"69","ERR2032149","2.74650234038547","1","103"
"70","ERR2308930","2.74650234038547","0","103"
"71","ERR2306258","2.76079279195338","1","18"
"72","ERR2056791","2.76079279195338","0","18"
"73","ERR2314205","2.76244865760495","1","81"
"74","ERR2697940","2.76244865760495","0","81"
"75","ERR2308770","2.76924470788028","1","102"
"76","ERR2308806","2.76924470788028","0","102"
"77","ERR2032270","2.81227029359788","1","128"
"78","ERR2032436","2.81227029359788","0","128"
"79","ERR2405084","2.83927227393299","1","28"
"80","ERR2579522","2.83927227393299","0","28"
"81","ERR2405368","2.8393273140303","1","94"
"82","ERR2405356","2.8393273140303","0","94"
"83","ERR2318242","2.88144137635829","1","130"
"84","ERR2308625","2.88144137635829","0","130"
"85","ERR2696976","2.888779939152","1","136"
"86","ERR2309338","2.888779939152","0","136"
"87","ERR2091945","2.90103403977698","1","9"
"88","ERR2697749","2.90103403977698","0","9"
"89","ERR2092425","2.9050984540058","1","8"
"90","ERR2404919","2.9050984540058","0","8"
"91","ERR2523987","2.91969297209478","1","91"
"92","ERR2308824","2.91969297209478","0","91"
"93","ERR2092442","2.93498773836234","1","142"
"94","ERR2579804","2.93498773836234","0","142"
"95","ERR2032292","2.94088238479827","1","57"
"96","ERR2579475","2.94088238479827","0","57"
"97","ERR2579866","2.95251335055865","1","112"
"98","ERR2318085","2.95251335055865","0","112"
"99","ERR2304153","2.98188231913153","1","77"
"100","ERR2319602","2.98188231913153","0","77"
"101","ERR2696514","2.99266046657352","1","97"
"102","ERR2091978","2.99266046657352","0","97"
"103","ERR2304040","2.99662079992418","1","69"
"104","ERR2696531","2.99662079992418","0","69"
"105","ERR2091859","3.01052397230683","1","4"
"106","ERR2318002","3.01052397230683","0","4"
"107","ERR2579838","3.01690953902337","1","20"
"108","ERR2306206","3.01690953902337","0","20"
"109","ERR1854676","3.02400109497061","1","116"
"110","ERR2405336","3.02400109497061","0","116"
"111","ERR2696605","3.04274363468935","1","50"
"112","ERR2318157","3.04274363468935","0","50"
"113","ERR2091987","3.04958196406582","1","111"
"114","ERR2696729","3.04958196406582","0","111"
"115","ERR2092042","3.05299259163032","1","78"
"116","ERR2318083","3.05299259163032","0","78"
"117","ERR2697916","3.06188763065113","1","43"
"118","ERR2314094","3.06188763065113","0","43"
"119","ERR2056873","3.0792771376756","1","34"
"120","ERR2579440","3.0792771376756","0","34"
"121","ERR2523943","3.0817651714371","1","56"
"122","ERR2318052","3.0817651714371","0","56"
"123","ERR2697740","3.1052861201626","1","25"
"124","ERR2696716","3.1052861201626","0","25"
"125","ERR2314085","3.1215453712594","1","44"
"126","ERR2306103","3.1215453712594","0","44"
"127","ERR2032296","3.12865295916741","1","88"
"128","ERR2057147","3.12865295916741","0","88"
"129","ERR2092173","3.14587466480769","1","33"
"130","ERR2314188","3.14587466480769","0","33"
"131","ERR2696830","3.14809119021796","1","126"
"132","ERR2306109","3.14809119021796","0","126"
"133","ERR2579694","3.15011758469434","1","90"
"134","ERR2697633","3.15011758469434","0","90"
"135","ERR2523986","3.15304693278396","1","27"
"136","ERR2405362","3.15304693278396","0","27"
"137","ERR2319305","3.15865635003545","1","15"
"138","ERR2308866","3.15865635003545","0","15"
"139","ERR2303837","3.18189527376033","1","71"
"140","ERR1846043","3.18189527376033","0","71"
"141","ERR2092470","3.18205385043659","1","23"
"142","ERR2696520","3.18205385043659","0","23"
"143","ERR2091934","3.19381091460954","1","150"
"144","ERR2318050","3.19381091460954","0","150"
"145","ERR2309370","3.20826849938164","1","66"
"146","ERR2056855","3.20826849938164","0","66"
"147","ERR2579460","3.20827177756512","1","156"
"148","ERR2308908","3.20827177756512","0","156"
"149","ERR2057094","3.2187967294274","1","195"
"150","ERR2404913","3.2187967294274","0","195"
"151","ERR2696573","3.2354725155818","1","101"
"152","ERR2308565","3.2354725155818","0","101"
"153","ERR2524168","3.24515013967412","1","114"
"154","ERR2308931","3.24515013967412","0","114"
"155","ERR2697638","3.25059396893986","1","35"
"156","ERR2696478","3.25059396893986","0","35"
"157","ERR2032214","3.28724961754877","1","38"
"158","ERR2303955","3.28724961754877","0","38"
"159","ERR2579824","3.31001923090485","1","37"
"160","ERR2524123","3.31001923090485","0","37"
"161","ERR2057155","3.33470737442404","1","59"
"162","ERR2318087","3.33470737442404","0","59"
"163","ERR2308550","3.35019771290809","1","21"
"164","ERR2696723","3.35019771290809","0","21"
"165","ERR2319368","3.38360948840722","1","73"
"166","ERR1846146","3.38360948840722","0","73"
"167","ERR2405173","3.38568131349801","1","168"
"168","ERR2319580","3.38568131349801","0","168"
"169","ERR2032184","3.39788932972838","1","74"
"170","ERR2314136","3.39788932972838","0","74"
"171","ERR2304014","3.43590593938795","1","2"
"172","ERR2306256","3.43590593938795","0","2"
"173","ERR2405257","3.43737008236841","1","40"
"174","ERR1854810","3.43737008236841","0","40"
"175","ERR2314182","3.43756621431232","1","171"
"176","ERR2308640","3.43756621431232","0","171"
"177","ERR1846147","3.45312138568354","1","125"
"178","ERR2056864","3.45312138568354","0","125"
"179","ERR2309396","3.45314734534066","1","134"
"180","ERR2032280","3.45314734534066","0","134"
"181","ERR2032857","3.46532976052259","1","26"
"182","ERR2405076","3.46532976052259","0","26"
"183","ERR2696523","3.48868083135217","1","70"
"184","ERR2032192","3.48868083135217","0","70"
"185","ERR2696756","3.49204348517799","1","5"
"186","ERR1854820","3.49204348517799","0","5"
"187","ERR2319503","3.49355632988613","1","53"
"188","ERR2032845","3.49355632988613","0","53"
"189","ERR1846121","3.50750487049089","1","132"
"190","ERR2696589","3.50750487049089","0","132"
"191","ERR2032237","3.51630717243967","1","76"
"192","ERR2091975","3.51630717243967","0","76"
"193","ERR2405130","3.52870532092452","1","159"
"194","ERR1854670","3.52870532092452","0","159"
