"","num","pairdist","target","pairID"
"1","ERR2697930","0.741644169283529","1","100"
"2","ERR2056767","0.741644169283529","0","100"
"3","ERR2696525","1.1031209883854","1","20"
"4","ERR2308638","1.1031209883854","0","20"
"5","ERR2318002","1.26306201676893","1","137"
"6","ERR2314078","1.26306201676893","0","137"
"7","ERR2524116","1.36837649947849","1","19"
"8","ERR2314158","1.36837649947849","0","19"
"9","ERR2697829","1.58747202787596","1","285"
"10","ERR2696894","1.58747202787596","0","285"
"11","ERR2032802","1.61947746993221","1","220"
"12","ERR2032569","1.61947746993221","0","220"
"13","ERR2579485","1.71934079035328","1","4"
"14","ERR2579542","1.71934079035328","0","4"
"15","ERR2056855","1.72756414041499","1","139"
"16","ERR2698018","1.72756414041499","0","139"
"17","ERR2314094","1.74155932779402","1","172"
"18","ERR2092039","1.74155932779402","0","172"
"19","ERR1854670","1.74724943428737","1","33"
"20","ERR2314069","1.74724943428737","0","33"
"21","ERR2032328","1.75234702657651","1","55"
"22","ERR2579508","1.75234702657651","0","55"
"23","ERR2314252","1.77036141023007","1","228"
"24","ERR2579683","1.77036141023007","0","228"
"25","ERR2308894","1.8048934912868","1","180"
"26","ERR2318004","1.8048934912868","0","180"
"27","ERR2304091","1.8157921620621","1","107"
"28","ERR2032497","1.8157921620621","0","107"
"29","ERR2697656","1.83393600706745","1","117"
"30","ERR2032140","1.83393600706745","0","117"
"31","ERR2523938","1.87584260625641","1","95"
"32","ERR2091839","1.87584260625641","0","95"
"33","ERR2309200","1.88496435112284","1","83"
"34","ERR2306188","1.88496435112284","0","83"
"35","ERR2319371","1.90054156987803","1","232"
"36","ERR2523925","1.90054156987803","0","232"
"37","ERR2405193","1.94873639347169","1","53"
"38","ERR2303997","1.94873639347169","0","53"
"39","ERR2057092","1.95002044874535","1","67"
"40","ERR2405275","1.95002044874535","0","67"
"41","ERR2405076","1.9744518649814","1","146"
"42","ERR2032728","1.9744518649814","0","146"
"43","ERR2308636","1.98164660440815","1","42"
"44","ERR1845974","1.98164660440815","0","42"
"45","ERR2696437","1.99216179919129","1","173"
"46","ERR2579428","1.99216179919129","0","173"
"47","ERR2309192","1.99268640154484","1","150"
"48","ERR2579386","1.99268640154484","0","150"
"49","ERR2092048","1.99372002995683","1","89"
"50","ERR2696886","1.99372002995683","0","89"
"51","ERR2318085","2.02633954354214","1","265"
"52","ERR2308762","2.02633954354214","0","265"
"53","ERR1846146","2.02982376520043","1","54"
"54","ERR2303976","2.02982376520043","0","54"
"55","ERR2319580","2.04318944984008","1","237"
"56","ERR2092462","2.04318944984008","0","237"
"57","ERR2319326","2.05119282406362","1","66"
"58","ERR2032551","2.05119282406362","0","66"
"59","ERR2308940","2.05512552222786","1","120"
"60","ERR1845937","2.05512552222786","0","120"
"61","ERR2696739","2.06492676941023","1","96"
"62","ERR2318174","2.06492676941023","0","96"
"63","ERR2091975","2.085927598707","1","239"
"64","ERR2697981","2.085927598707","0","239"
"65","ERR2697749","2.09438993822478","1","149"
"66","ERR2057065","2.09438993822478","0","149"
"67","ERR2579864","2.11976708161156","1","119"
"68","ERR1846155","2.11976708161156","0","119"
"69","ERR2091864","2.12312599094983","1","243"
"70","ERR1854678","2.12312599094983","0","243"
"71","ERR2696589","2.12862481431738","1","70"
"72","ERR2304045","2.12862481431738","0","70"
"73","ERR2696484","2.16073791142064","1","215"
"74","ERR1845976","2.16073791142064","0","215"
"75","ERR2579655","2.18223701525731","1","192"
"76","ERR2309325","2.18223701525731","0","192"
"77","ERR2032213","2.18345342066248","1","280"
"78","ERR2318172","2.18345342066248","0","280"
"79","ERR2057223","2.19781115284213","1","25"
"80","ERR2032387","2.19781115284213","0","25"
"81","ERR2314313","2.20449518406372","1","121"
"82","ERR2303878","2.20449518406372","0","121"
"83","ERR2405074","2.2081893124269","1","209"
"84","ERR2579716","2.2081893124269","0","209"
"85","ERR2308651","2.21254027418162","1","249"
"86","ERR2304181","2.21254027418162","0","249"
"87","ERR2032614","2.21469015232746","1","138"
"88","ERR2314099","2.21469015232746","0","138"
"89","ERR2696750","2.25966141567804","1","101"
"90","ERR2092068","2.25966141567804","0","101"
"91","ERR2308944","2.26142161537352","1","60"
"92","ERR2092373","2.26142161537352","0","60"
"93","ERR2308673","2.27015102099864","1","69"
"94","ERR2092438","2.27015102099864","0","69"
"95","ERR2404955","2.2814178417522","1","75"
"96","ERR2314156","2.2814178417522","0","75"
"97","ERR2697020","2.29402641105925","1","61"
"98","ERR2318138","2.29402641105925","0","61"
"99","ERR2032406","2.29868370976418","1","244"
"100","ERR2303846","2.29868370976418","0","244"
"101","ERR2579804","2.30131855220218","1","227"
"102","ERR2032550","2.30131855220218","0","227"
"103","ERR2696725","2.30144044540881","1","92"
"104","ERR2697626","2.30144044540881","0","92"
"105","ERR2308558","2.30151376207263","1","47"
"106","ERR2696734","2.30151376207263","0","47"
"107","ERR2696716","2.33901095866672","1","204"
"108","ERR2304038","2.33901095866672","0","204"
"109","ERR1841824","2.33934045112423","1","105"
"110","ERR2697054","2.33934045112423","0","105"
"111","ERR2032721","2.34328504416132","1","44"
"112","ERR2318246","2.34328504416132","0","44"
"113","ERR1846043","2.35003741333514","1","11"
"114","ERR2057227","2.35003741333514","0","11"
"115","ERR2309332","2.35378009350747","1","224"
"116","ERR2696851","2.35378009350747","0","224"
"117","ERR2056792","2.37459696489619","1","29"
"118","ERR2697028","2.37459696489619","0","29"
"119","ERR2032592","2.39312191280149","1","16"
"120","ERR2319581","2.39312191280149","0","16"
"121","ERR2696650","2.40898298485664","1","131"
"122","ERR2696667","2.40898298485664","0","131"
"123","ERR2697873","2.41059725141172","1","273"
"124","ERR2697972","2.41059725141172","0","273"
"125","ERR2696717","2.42156484066499","1","50"
"126","ERR2314141","2.42156484066499","0","50"
"127","ERR2696890","2.42736844394202","1","197"
"128","ERR1842835","2.42736844394202","0","197"
"129","ERR2318124","2.42958159123967","1","221"
"130","ERR2057001","2.42958159123967","0","221"
"131","ERR2697896","2.43210034657748","1","185"
"132","ERR2697608","2.43210034657748","0","185"
"133","ERR2314095","2.43394332765329","1","135"
"134","ERR2032161","2.43394332765329","0","135"
"135","ERR2696723","2.45490605478827","1","127"
"136","ERR2697976","2.45490605478827","0","127"
"137","ERR2032825","2.46713631285349","1","84"
"138","ERR2579928","2.46713631285349","0","84"
"139","ERR2696920","2.47630302531823","1","71"
"140","ERR2579662","2.47630302531823","0","71"
"141","ERR2306206","2.47672342641323","1","189"
"142","ERR2405077","2.47672342641323","0","189"
"143","ERR2319601","2.483500114814","1","143"
"144","ERR2579720","2.483500114814","0","143"
"145","ERR2032837","2.48465520301952","1","151"
"146","ERR2319578","2.48465520301952","0","151"
"147","ERR2306177","2.492996104954","1","201"
"148","ERR2306118","2.492996104954","0","201"
"149","ERR2309364","2.49981282868933","1","115"
"150","ERR2314159","2.49981282868933","0","115"
"151","ERR1854820","2.51671310663622","1","217"
"152","ERR2308804","2.51671310663622","0","217"
"153","ERR2696649","2.52099598658288","1","207"
"154","ERR2303879","2.52099598658288","0","207"
"155","ERR2032836","2.53821438233203","1","9"
"156","ERR2032421","2.53821438233203","0","9"
"157","ERR2032280","2.53918135162108","1","32"
"158","ERR2092467","2.53918135162108","0","32"
"159","ERR2308764","2.5474180398691","1","23"
"160","ERR1842701","2.5474180398691","0","23"
"161","ERR2308806","2.55109746514485","1","102"
"162","ERR2696881","2.55109746514485","0","102"
"163","ERR2032838","2.55371158355641","1","6"
"164","ERR2405381","2.55371158355641","0","6"
"165","ERR2579715","2.56258772920212","1","283"
"166","ERR2696577","2.56258772920212","0","283"
"167","ERR2033474","2.56286193111191","1","18"
"168","ERR2314253","2.56286193111191","0","18"
"169","ERR2314089","2.56584410386246","1","78"
"170","ERR2319385","2.56584410386246","0","78"
"171","ERR2314136","2.5691620792384","1","194"
"172","ERR2314135","2.5691620792384","0","194"
"173","ERR2092195","2.57030764180727","1","49"
"174","ERR2697023","2.57030764180727","0","49"
"175","ERR2579501","2.5703431192792","1","210"
"176","ERR2319591","2.5703431192792","0","210"
"177","ERR2309189","2.57318473755531","1","74"
"178","ERR2405170","2.57318473755531","0","74"
"179","ERR2308930","2.57552971053495","1","162"
"180","ERR2697035","2.57552971053495","0","162"
"181","ERR2697771","2.57637542830774","1","17"
"182","ERR2696918","2.57637542830774","0","17"
"183","ERR2696990","2.59328896738933","1","234"
"184","ERR2308584","2.59328896738933","0","234"
"185","ERR2696478","2.59449763849946","1","161"
"186","ERR2318136","2.59449763849946","0","161"
"187","ERR2032436","2.60476058491753","1","168"
"188","ERR2092469","2.60476058491753","0","168"
"189","ERR2319490","2.60840150967221","1","35"
"190","ERR2092103","2.60840150967221","0","35"
"191","ERR2404900","2.62827367609404","1","174"
"192","ERR2405331","2.62827367609404","0","174"
"193","ERR2314300","2.63302147241674","1","81"
"194","ERR2319860","2.63302147241674","0","81"
"195","ERR2057147","2.6359480803924","1","257"
"196","ERR2696457","2.6359480803924","0","257"
"197","ERR2033466","2.63941489948452","1","90"
"198","ERR2696868","2.63941489948452","0","90"
"199","ERR2033463","2.64686170185108","1","77"
"200","ERR2319307","2.64686170185108","0","77"
"201","ERR2309339","2.64910412374835","1","43"
"202","ERR2696735","2.64910412374835","0","43"
"203","ERR2309326","2.65939131447256","1","141"
"204","ERR2306095","2.65939131447256","0","141"
"205","ERR2308800","2.66335996069912","1","214"
"206","ERR2524149","2.66335996069912","0","214"
"207","ERR2092274","2.66784965107552","1","140"
"208","ERR2032399","2.66784965107552","0","140"
"209","ERR2308908","2.68052363288904","1","230"
"210","ERR2579444","2.68052363288904","0","230"
"211","ERR2405136","2.68241499167332","1","56"
"212","ERR2524143","2.68241499167332","0","56"
"213","ERR2308936","2.68384802639336","1","167"
"214","ERR1854692","2.68384802639336","0","167"
"215","ERR2032856","2.68711951698493","1","86"
"216","ERR2314225","2.68711951698493","0","86"
"217","ERR1842732","2.69728791635387","1","103"
"218","ERR2405388","2.69728791635387","0","103"
"219","ERR2697576","2.69844615024218","1","94"
"220","ERR2056990","2.69844615024218","0","94"
"221","ERR2032536","2.71597930583827","1","256"
"222","ERR2056879","2.71597930583827","0","256"
