,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
bmf_3_cohort,0.14861386138613863,208.0,0.6095192307692308,0.06525808855748913,0.6090976331360948,0.49789115677213713,0.0794811779227911,0.49131144393241166,0.5869230769230769,0.057723068722321864,-0.003745979497716243,0.14487809452400355,0.17579517645333845,0.11661583633640707,0.48192307692307695,0.07179132317237395
chickenpox,0.07663366336633665,684.0,0.5850629274965801,0.03857304380861552,0.5899452804377565,0.4984489916847297,0.04210548282193538,0.500552014634942,0.558654970760234,0.03436343097428737,-0.006264615662224503,0.07125223860648565,0.11817143937339819,0.06914127828478618,0.49070175438596486,0.03574525227337002
softener,0.01831683168316832,2000.0,0.5966796563886677,0.025523652267553886,0.5964273523722836,0.49794755835355403,0.03089913349028747,0.49621105822683886,0.5712533333333333,0.023003242283546804,-0.0063540812380966545,0.05596529173335863,0.14306471656419942,0.04624515922849465,0.49394666666666665,0.027758591062548146
acid_reflux,0.33168316831683164,246.0,0.5461926812348248,0.056925656456931296,0.5478668054110302,0.5037533696109082,0.07613196461270895,0.5087825967136312,0.5395478582760443,0.051854833232446385,0.01243650790591667,0.13537991893006257,0.07990692590703222,0.10472372728481878,0.49148334214701217,0.06677329013496075
depression_bipolar_schizophrenia,0.3472277227722772,102.0,0.5651010848126232,0.10076954718809952,0.581360946745562,0.5004637486306397,0.12393784397383485,0.5112803862803863,0.5547076923076925,0.08690750575303043,0.0195384393836946,0.18883586028480562,0.11220375019780202,0.17756525467036555,0.4761230769230769,0.09718194489822264
bmq_solid_cohort,0.03534653465346535,212.0,0.7192806267806268,0.06040319884098672,0.7207977207977208,0.5062969815809752,0.08611842359082603,0.5007441397611676,0.6641509433962264,0.05760127366971226,0.01044610299033497,0.1378607749777041,0.33097215560912085,0.11645896451296003,0.49339622641509434,0.06725958596804162
alcohol_rare_cohort,0.0891089108910891,934.0,0.5718838968363725,0.028443637419726508,0.575785585456231,0.5005152481424687,0.04062578892118378,0.500811111416073,0.5511312864531748,0.02608564205270825,-0.002289650721743913,0.06796593125994778,0.10286917617772717,0.052584024266429046,0.49520688896225373,0.03506228882472885
pets_other,0.16178217821782176,274.0,0.5839557587740979,0.0606227231146217,0.5880252100840336,0.49203023783139693,0.06669093845840705,0.48949032472780873,0.5737617220801364,0.05876023701693005,-0.0030905240122107575,0.12226441167364553,0.14957067597835014,0.11926656642944904,0.4873167092924126,0.0589837561625653
skin_condition,0.019801980198019802,708.0,0.6246565372829418,0.03300318870803554,0.6213610827374874,0.49870318840409555,0.04108419902130042,0.5017308219407686,0.5878531073446328,0.02977111661654198,-0.0012786726376601732,0.07510815472316695,0.17646924337965178,0.05958764309645989,0.4919209039548022,0.03835367649420884
consume_animal_products_abx,0.010297029702970296,830.0,0.6548662490305623,0.030467438079469104,0.6588405526512322,0.49737996542431473,0.03807447583782468,0.4973798272736032,0.6149930323299889,0.02680112033575465,-0.007125811566143149,0.0685568367036963,0.23111718626138228,0.053771351985360864,0.4918473615756225,0.0343134874591443
fungal_overgrowth,0.4837623762376238,58.0,0.5397448979591837,0.12819908324889023,0.5478316326530612,0.5224019113161971,0.16187837708391214,0.537037037037037,0.5039523809523809,0.11106994588914948,0.01948915445990525,0.27593327341875334,0.020177691163765745,0.2380212615454819,0.4584761904761905,0.14218106689117552
pill_cohort,0.11029702970297031,226.0,0.6223209887403237,0.06017154784768391,0.6234605911330049,0.5034641578762435,0.07121514280553656,0.4996707875080122,0.5859805764411028,0.05495525730375189,0.0006004892295149656,0.13253308248595266,0.17379568649252838,0.11078120284518729,0.4906234335839599,0.06692103690669948
autoimmune,0.3818811881188119,94.0,0.5455271464646464,0.10548282617440577,0.5470328282828283,0.49406007915015265,0.11873439823721499,0.48818824404761907,0.5286050724637681,0.09191061906077701,-0.010102915371073157,0.2160359742918423,0.05958418502659492,0.1879460526557664,0.4705434782608696,0.10633259234748824
drinks_4_plus_cohort,0.2104950495049505,84.0,0.6592272727272729,0.1228912288661457,0.6727272727272727,0.51242902137545,0.12258033358398916,0.5000420875420876,0.6233333333333334,0.0962081549053654,0.029534907579257683,0.18488029539682138,0.2579597861596121,0.19908865909195486,0.48904761904761906,0.09056511920340266
alcohol_types_spiritshard_alcohol,0.0099009900990099,1198.0,0.6599912632363908,0.023944408094460693,0.6554026845637584,0.5070678943039133,0.03133201624705316,0.508074255952381,0.6130266443701228,0.023141726582947345,0.009002370028756913,0.05047418973708433,0.2265291135247246,0.04633021376095188,0.5007931995540692,0.02464428854408503
add_adhd,0.2474257425742574,78.0,0.6057111111111112,0.0954535980606077,0.615,0.4812387022699523,0.14784034509481556,0.47739898989898993,0.5797894736842104,0.08809375514354499,-0.05059666768910552,0.25157258589960274,0.16925602524127456,0.18364170015885414,0.4498947368421053,0.12175535163174361
alcohol_regular_cohort,0.0099009900990099,934.0,0.6764560331602774,0.03173752348821524,0.6793950781019746,0.5054479226825072,0.036102522938640795,0.5050188150944758,0.6263378085910275,0.02670018455427342,0.011770059508447492,0.06418871002131589,0.25428240407644437,0.0535813841480204,0.5019738821026374,0.032610271660297965
alcohol_types_beercider,0.0099009900990099,1804.0,0.6611411992263058,0.027199844219256312,0.6635638297872342,0.503070455415024,0.030119089970072812,0.5032985133603649,0.61592,0.022751074211513126,0.004923675896827849,0.048785275637334764,0.23249857746714864,0.045710463671737575,0.49912000000000006,0.024516095393298937
nplant_21_30_cohort,0.023663366336633667,298.0,0.6738298219983854,0.05370300916134387,0.675704509630541,0.49070703286260553,0.06443784898669326,0.49443903318903315,0.6187675675675677,0.04823835471232242,-0.02274830443751631,0.11523167493809344,0.23939972939483817,0.09670283119086003,0.4770576576576576,0.05886049424399621
drinks_1_cohort,0.2210891089108911,204.0,0.5848538461538462,0.07157316734659483,0.5892307692307692,0.4974073228704633,0.08699294645839166,0.505787037037037,0.5529411764705882,0.0659709954559244,-0.004898437509627532,0.14751872268853822,0.10686319678966108,0.1341098672267757,0.48490196078431375,0.07144657871549863
lung_disease,0.12732673267326733,284.0,0.6174246031746031,0.06468836021625433,0.6226190476190476,0.5041141417076657,0.06966773257115451,0.5000009493430546,0.5738028169014084,0.05692023116371723,0.0016442652617844747,0.11495579159738742,0.15134305387083571,0.11515781966686142,0.48929577464788726,0.05860305954113513
alcohol_occasional_cohort,0.03099009900990099,934.0,0.6063608270924804,0.0295896599382201,0.6057552187636185,0.5094612751822012,0.037476538427637374,0.5087338243840633,0.5766164117237078,0.027999871267362506,0.011760443747538762,0.05759534287155823,0.15386974980092818,0.05621384078516342,0.5023951799273688,0.028869496028172757
non_food_allergies_beestings,0.2721782178217822,92.0,0.6160606060606061,0.09945980125716974,0.6212121212121212,0.5071991966366967,0.12825763557578138,0.4960927960927961,0.5795652173913044,0.08890320983145931,0.014675530850988956,0.2248891125109531,0.16436239183641327,0.18013391437628914,0.4839130434782608,0.10837430760195958
antiB_Week_cohort,0.18049504950495054,112.0,0.637780612244898,0.09430808482626768,0.6441326530612246,0.4990924870661367,0.11187921133103843,0.5169957493486905,0.6028571428571428,0.09024908841192622,-0.032474575212194656,0.1904417621557606,0.21096665659913685,0.18489660436559768,0.462142857142857,0.09446681741138913
gender_healthy_cohort,0.0099009900990099,2836.0,0.672669956764137,0.027403667412882977,0.6768403686426214,0.4996146306908479,0.028509302647493736,0.49634091409455394,0.6232266666666666,0.02445871260353297,0.0005878356498077476,0.04993327031850162,0.2470313419131348,0.04893344406652395,0.49821333333333334,0.024978725169854263
antiB_6Month_cohort,0.012673267326732676,680.0,0.6729757785467129,0.04017831270200779,0.6759515570934256,0.4980605819099271,0.04356535432124807,0.4966717364334862,0.6303529411764706,0.03767205052825583,-0.0026979423195660625,0.07503562285428869,0.2637381620017873,0.07619149251877082,0.49323529411764705,0.03803454084878447
cat,0.3556435643564356,1654.0,0.5136191546250995,0.024617234262771043,0.5112000796450108,0.49857179396667467,0.02872066217410227,0.49861170685004885,0.5077866666666666,0.021993712232767294,-0.004500275579014255,0.04629611052800455,0.01595303550266491,0.04434431626059247,0.49544,0.02312261423128641
lactose,0.04633663366336634,830.0,0.591181663626702,0.03144649692820623,0.6007299505945883,0.49682733320442074,0.04061460066667032,0.498009901533521,0.5602917131178,0.02743943640117103,0.0014186992022254372,0.068665691878139,0.12120452743901597,0.055097837919517285,0.49701597918989227,0.03443285326458818
ibs,0.36762376237623756,248.0,0.5423257023933402,0.05887346223671842,0.5403225806451613,0.5039061143707134,0.07548728165532734,0.5217086834733894,0.5229032258064517,0.05172266554532379,0.005988114247162807,0.1257599380313953,0.04653561786614512,0.10514006229231022,0.489032258064516,0.06598647103794553
cancer,0.16663366336633664,142.0,0.6283578431372548,0.08357393528323297,0.6238198983297023,0.5004665724059002,0.09579271848264453,0.5049342105263158,0.6061746031746031,0.07367213531789212,0.00969095453651031,0.1748841663691394,0.21616298872466955,0.14963104657860443,0.4870238095238096,0.0874501891839543
vegetarian_cohort,0.03742574257425743,276.0,0.6818865546218489,0.05500222742342375,0.6785714285714286,0.5105806964942545,0.06995787040286879,0.5038658450116784,0.6339130434782609,0.056600465425740265,0.01994235116487205,0.12335506025175541,0.270230056224379,0.11437435660944838,0.5005797101449275,0.06088405624609736
