,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
bmf_3_cohort,0.1893069306930693,208.0,0.6003846153846153,0.06611549655332583,0.6035502958579883,0.5059453284135473,0.07906544774929625,0.5056397306397307,0.5711538461538461,0.06059981252534127,0.010835698602393182,0.13049862529300157,0.14390036376191268,0.12278154309965605,0.5049999999999999,0.0643940807305772
chickenpox,0.1896039603960396,684.0,0.5550430916552667,0.03746146532690104,0.5531463748290013,0.5039901360207825,0.041303684484021524,0.5031696668315164,0.5347953216374269,0.03180958660433114,0.0074174210471629354,0.07612036985420793,0.06983402758878912,0.06379405662769755,0.5028070175438597,0.03793496529062383
softener,0.14544554455445546,2000.0,0.5472431448401411,0.027573168266555006,0.548427011036523,0.5011150593946813,0.031335872589881096,0.5053967483016208,0.5404800000000001,0.026487075254839967,-0.002656602008258897,0.05336844335149445,0.08111202999303421,0.053049296520323884,0.4984533333333334,0.026673812375936565
acid_reflux,0.43762376237623757,246.0,0.5281415192507805,0.06316859911513083,0.526690946930281,0.5083240152291996,0.07816036025017659,0.5143262987012986,0.5143019566367001,0.05300081981010134,0.018331981903958395,0.1382394385169933,0.028613303059974494,0.10634241701224069,0.5066816499206769,0.06765568253578669
depression_bipolar_schizophrenia,0.39722772277227725,102.0,0.5355325443786982,0.09878080517936058,0.532051282051282,0.4971722403638276,0.10727643443148313,0.4953598484848485,0.5312615384615385,0.08489851372748579,0.01277971756204812,0.18689325895918535,0.06246291460294302,0.17271657286768574,0.4987692307692308,0.09237484736677784
bmq_solid_cohort,0.06267326732673269,212.0,0.6631196581196582,0.0559937771717135,0.663105413105413,0.5054863468569392,0.08172581944444246,0.5108090833897285,0.6290566037735849,0.054044007225418904,0.012106557835049851,0.1386811587835372,0.26052387198962856,0.10898827359559088,0.5041509433962265,0.06855472850939455
alcohol_rare_cohort,0.30851485148514857,934.0,0.5240565102611964,0.032441691336295944,0.5283354241134965,0.4986868658717917,0.03752977119162849,0.5027998821102269,0.5157022853160192,0.030197554550306004,-0.00582161575630023,0.0642755969926226,0.031469530949412586,0.0604876185597637,0.4967453505007153,0.03223682895048004
pets_other,0.26029702970297025,274.0,0.5539317844784972,0.048341868144744095,0.557563025210084,0.4984949160564728,0.07084264249394298,0.49440438034188033,0.5384377664109121,0.04433555427677312,-0.00794321384392609,0.11125475900945511,0.07769550664316577,0.08953773644456882,0.49394714407502127,0.05539984421635653
skin_condition,0.03435643564356436,708.0,0.608113508682329,0.03374792011522778,0.6094228804902962,0.5032380690965234,0.04090485211910163,0.5043616083430765,0.5744632768361583,0.033327395813235135,0.007336515802215083,0.0710204317978806,0.14944810896955643,0.06685330451864852,0.5033333333333334,0.03521088708046965
consume_animal_products_abx,0.07712871287128714,830.0,0.576490559652726,0.03248258988497493,0.5784948224852071,0.49623456514608916,0.0430129359612199,0.49645527289758057,0.5564871330360461,0.031326623344331006,-0.0034828397916442017,0.07199653765765207,0.11319654043072966,0.06280324588452263,0.49788368636194735,0.035766868435976484
